--------------------- VAGUES D ITERATIONS 1 MAP CARRE ---------------------
Robin : 300 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Elsa : 301 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Robin : 301 nb closed nodes = 120
Tibi : 301 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tibi : 301 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Robin : 301 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Elsa : 302 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Robin : 302 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Robin : 302 nb closed nodes = 120
Elsa : 301 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Elsa : 180 nb closed nodes = 110
Robin : 258 nb closed nodes = 110
Tibi : 300 nb closed nodes = 109
Tim : 300 nb closed nodes = 109
Tibi : 300 nb closed nodes = 109
Tim : 300 nb closed nodes = 109
Robin : 301 nb closed nodes = 109
Elsa : 301 nb closed nodes = 109
Tim : 301 nb closed nodes = 120
Tibi : 301 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tibi : 301 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Robin : 301 nb closed nodes = 120
Tim : 175 nb closed nodes = 121
Robin : 192 nb closed nodes = 121
Elsa : 227 nb closed nodes = 121
Tibi : 229 nb closed nodes = 121
Elsa : 300 nb closed nodes = 119
Robin : 300 nb closed nodes = 119
Tibi : 301 nb closed nodes = 119
Tim : 301 nb closed nodes = 120
Robin : 198 nb closed nodes = 121
Elsa : 280 nb closed nodes = 121
Tibi : 280 nb closed nodes = 121
Tim : 281 nb closed nodes = 121
Tim : 300 nb closed nodes = 119
Tim : 301 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tibi : 301 nb closed nodes = 120
Tibi : 300 nb closed nodes = 119
Robin : 301 nb closed nodes = 119
Tim : 300 nb closed nodes = 119
Elsa : 301 nb closed nodes = 119
Tim : 300 nb closed nodes = 116
Robin : 301 nb closed nodes = 116
Elsa : 300 nb closed nodes = 116
Tibi : 301 nb closed nodes = 116
Tim : 301 nb closed nodes = 118
Elsa : 300 nb closed nodes = 118
Robin : 300 nb closed nodes = 118
Tibi : 301 nb closed nodes = 118
Tim : 190 nb closed nodes = 121
Ronaldo : 96 nb closed nodes = 121
Messi : 93 nb closed nodes = 121
Tibi : 92 nb closed nodes = 121
Elsa : 95 nb closed nodes = 121
Robin : 96 nb closed nodes = 121
Tim : 101 nb closed nodes = 121
Tim : 185 nb closed nodes = 121
Tibi : 253 nb closed nodes = 121
Robin : 300 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Tibi : 244 nb closed nodes = 121
Ronaldo : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Robin : 301 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Tibi : 198 nb closed nodes = 121
Robin : 213 nb closed nodes = 121
Tibi : 300 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tibi : 176 nb closed nodes = 121
Elsa : 221 nb closed nodes = 121
Robin : 273 nb closed nodes = 121
Tim : 302 nb closed nodes = 120
Messi : 266 nb closed nodes = 121
Tibi : 300 nb closed nodes = 119
Elsa : 300 nb closed nodes = 119
Tim : 300 nb closed nodes = 119
Ronaldo : 299 nb closed nodes = 121
Robin : 300 nb closed nodes = 119
Elsa : 96 nb closed nodes = 121
Tim : 139 nb closed nodes = 121
Robin : 147 nb closed nodes = 121
Tibi : 167 nb closed nodes = 121
Messi : 206 nb closed nodes = 121
Ronaldo : 211 nb closed nodes = 121
Messi : 144 nb closed nodes = 121
Ronaldo : 301 nb closed nodes = 121
Elsa : 301 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Tim : 165 nb closed nodes = 121
Ronaldo : 174 nb closed nodes = 121
Elsa : 250 nb closed nodes = 121
Messi : 296 nb closed nodes = 121
Messi : 300 nb closed nodes = 119
Tim : 300 nb closed nodes = 119
Ronaldo : 241 nb closed nodes = 121
Messi : 300 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Elsa : 301 nb closed nodes = 120
Tim : 144 nb closed nodes = 121
Messi : 152 nb closed nodes = 121
Elsa : 145 nb closed nodes = 121
Ronaldo : 178 nb closed nodes = 121
Tim : 228 nb closed nodes = 121
Elsa : 246 nb closed nodes = 121
Messi : 282 nb closed nodes = 121
Ronaldo : 302 nb closed nodes = 120
Elsa : 153 nb closed nodes = 121
Messi : 174 nb closed nodes = 121
Tim : 180 nb closed nodes = 121
Ronaldo : 176 nb closed nodes = 121
Ronaldo : 289 nb closed nodes = 121
Tim : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Messi : 301 nb closed nodes = 120
Elsa : 144 nb closed nodes = 121
Ronaldo : 148 nb closed nodes = 121
Tim : 146 nb closed nodes = 121
Messi : 156 nb closed nodes = 121
Elsa : 155 nb closed nodes = 121
Ronaldo : 193 nb closed nodes = 121
Tim : 219 nb closed nodes = 121
Messi : 274 nb closed nodes = 121
Messi : 300 nb closed nodes = 120
Elsa : 294 nb closed nodes = 121
Ronaldo : 301 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Messi : 93 nb closed nodes = 121
Tim : 182 nb closed nodes = 121
Elsa : 195 nb closed nodes = 121
Ronaldo : 213 nb closed nodes = 121
Ronaldo : 172 nb closed nodes = 121
Tim : 177 nb closed nodes = 121
Elsa : 198 nb closed nodes = 121
Messi : 220 nb closed nodes = 121
Elsa : 301 nb closed nodes = 119
Tim : 301 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Messi : 295 nb closed nodes = 121
Ronaldo : 300 nb closed nodes = 119
Tim : 300 nb closed nodes = 117
Elsa : 300 nb closed nodes = 117
Messi : 300 nb closed nodes = 119
Tim : 127 nb closed nodes = 121
Elsa : 143 nb closed nodes = 121
Messi : 172 nb closed nodes = 121
Ronaldo : 183 nb closed nodes = 121
Elsa : 185 nb closed nodes = 121
Messi : 246 nb closed nodes = 121
Tim : 302 nb closed nodes = 121
Ronaldo : 300 nb closed nodes = 120
Ronaldo : 220 nb closed nodes = 121
Messi : 267 nb closed nodes = 121
Tim : 278 nb closed nodes = 121
Elsa : 301 nb closed nodes = 121
Ronaldo : 136 nb closed nodes = 121
Tim : 155 nb closed nodes = 121
Elsa : 160 nb closed nodes = 121
Messi : 300 nb closed nodes = 120
Ronaldo : 302 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Ronaldo : 301 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Tim : 302 nb closed nodes = 120
Messi : 301 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Elsa : 301 nb closed nodes = 120
Tim : 302 nb closed nodes = 120
Messi : 302 nb closed nodes = 120
Elsa : 300 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Tim : 302 nb closed nodes = 120
Elsa : 301 nb closed nodes = 120
Tim : 301 nb closed nodes = 120
Elsa : 302 nb closed nodes = 120
Messi : 302 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Elsa : 144 nb closed nodes = 121
Messi : 153 nb closed nodes = 121
Tim : 290 nb closed nodes = 121
Ronaldo : 300 nb closed nodes = 120
Robin : 251 nb closed nodes = 121
Tibi : 292 nb closed nodes = 121
Tim : 300 nb closed nodes = 120
Ronaldo : 300 nb closed nodes = 120
Elsa : 302 nb closed nodes = 120
Messi : 300 nb closed nodes = 120
Messi : 120 nb closed nodes = 121
Tibi : 138 nb closed nodes = 121
Elsa : 141 nb closed nodes = 121
Robin : 153 nb closed nodes = 121
Tim : 185 nb closed nodes = 121
Ronaldo : 203 nb closed nodes = 121
Ronaldo : 118 nb closed nodes = 121
Robin : 120 nb closed nodes = 121
Tibi : 143 nb closed nodes = 121
Tim : 169 nb closed nodes = 121
Messi : 193 nb closed nodes = 121
Elsa : 210 nb closed nodes = 121
Robin : 270 nb closed nodes = 121
Tim : 284 nb closed nodes = 121
Tibi : 296 nb closed nodes = 121
Ronaldo : 287 nb closed nodes = 121
Elsa : 301 nb closed nodes = 119
Messi : 300 nb closed nodes = 120
Ronaldo : 162 nb closed nodes = 121
Elsa : 157 nb closed nodes = 121
Messi : 178 nb closed nodes = 121
Tibi : 165 nb closed nodes = 121
Tim : 188 nb closed nodes = 121
Robin : 188 nb closed nodes = 121
Robin : 214 nb closed nodes = 121
Tibi : 235 nb closed nodes = 121
Tim : 282 nb closed nodes = 121
Ronaldo : 273 nb closed nodes = 121
Messi : 295 nb closed nodes = 121
Elsa : 302 nb closed nodes = 120
Messi : 141 nb closed nodes = 121
Robin : 157 nb closed nodes = 121
Tibi : 162 nb closed nodes = 121
Tim : 189 nb closed nodes = 121
Ronaldo : 229 nb closed nodes = 121
Elsa : 243 nb closed nodes = 121
Robin : 154 nb closed nodes = 121
Ronaldo : 165 nb closed nodes = 121
Tim : 200 nb closed nodes = 121
Elsa : 233 nb closed nodes = 121
Messi : 300 nb closed nodes = 120
Tibi : 300 nb closed nodes = 120
Messi : 117 nb closed nodes = 121
Robin : 164 nb closed nodes = 121
Elsa : 217 nb closed nodes = 121
Tim : 242 nb closed nodes = 121
Tibi : 300 nb closed nodes = 120
Ronaldo : 301 nb closed nodes = 120
Robin : 107 nb closed nodes = 121
Tim : 116 nb closed nodes = 121
Elsa : 118 nb closed nodes = 121
Ronaldo : 170 nb closed nodes = 121
Messi : 190 nb closed nodes = 121
Tibi : 301 nb closed nodes = 120
Messi : 104 nb closed nodes = 121
Robin : 122 nb closed nodes = 121
Ronaldo : 172 nb closed nodes = 121
Tibi : 190 nb closed nodes = 121
Elsa : 302 nb closed nodes = 120
Tim : 300 nb closed nodes = 120
Ronaldo : 160 nb closed nodes = 121
Elsa : 150 nb closed nodes = 121
Tibi : 163 nb closed nodes = 121
Tim : 185 nb closed nodes = 121
Messi : 189 nb closed nodes = 121
Robin : 225 nb closed nodes = 121
Messi : 191 nb closed nodes = 121
Ronaldo : 210 nb closed nodes = 121
Tibi : 283 nb closed nodes = 121
Elsa : 301 nb closed nodes = 120
Tim : 302 nb closed nodes = 120
Robin : 300 nb closed nodes = 120
Messi : 86 nb closed nodes = 121
Tibi : 92 nb closed nodes = 121
Elsa : 100 nb closed nodes = 121
Robin : 109 nb closed nodes = 121
Tibi : 96 nb closed nodes = 121
Robin : 99 nb closed nodes = 121
Tim : 104 nb closed nodes = 121
Elsa : 95 nb closed nodes = 121
Messi : 186 nb closed nodes = 121
Elsa : 150 nb closed nodes = 121
Robin : 171 nb closed nodes = 121
Tibi : 233 nb closed nodes = 121
Messi : 293 nb closed nodes = 121
Tim : 300 nb closed nodes = 120
Messi : 100 nb closed nodes = 121
Elsa : 104 nb closed nodes = 121
Ronaldo : 116 nb closed nodes = 121
Robin : 116 nb closed nodes = 121
Tim : 128 nb closed nodes = 121
Tibi : 132 nb closed nodes = 121
Messi : 110 nb closed nodes = 121
Robin : 103 nb closed nodes = 121
Ronaldo : 108 nb closed nodes = 121
Tim : 113 nb closed nodes = 121
Tibi : 122 nb closed nodes = 121
Elsa : 124 nb closed nodes = 121
Tim : 126 nb closed nodes = 121
Tibi : 119 nb closed nodes = 121
Robin : 108 nb closed nodes = 121
Ronaldo : 121 nb closed nodes = 121
Elsa : 131 nb closed nodes = 121
Messi : 300 nb closed nodes = 120
Elsa : 127 nb closed nodes = 110
Messi : 137 nb closed nodes = 110
Ronaldo : 154 nb closed nodes = 110
Robin : 178 nb closed nodes = 110
Tibi : 237 nb closed nodes = 110
Tim : 300 nb closed nodes = 109
Tibi : 119 nb closed nodes = 110
Tim : 222 nb closed nodes = 110
Ronaldo : 300 nb closed nodes = 109
Robin : 301 nb closed nodes = 109
Elsa : 300 nb closed nodes = 109
Messi : 300 nb closed nodes = 109
Ronaldo : 151 nb closed nodes = 149
Elsa : 302 nb closed nodes = 148
Messi : 300 nb closed nodes = 148
Robin : 301 nb closed nodes = 148
Tim : 301 nb closed nodes = 148
Tibi : 300 nb closed nodes = 148
Messi : 75 nb closed nodes = 25
Robin : 76 nb closed nodes = 25
Tim : 98 nb closed nodes = 25
Ronaldo : 141 nb closed nodes = 25
Elsa : 152 nb closed nodes = 25
Tibi : 166 nb closed nodes = 25
Tim : 300 nb closed nodes = 24
Messi : 300 nb closed nodes = 24
Ronaldo : 300 nb closed nodes = 23
Tibi : 300 nb closed nodes = 24
Robin : 300 nb closed nodes = 24
Elsa : 301 nb closed nodes = 24
Tim : 300 nb closed nodes = 185
Messi : 303 nb closed nodes = 242
Ronaldo : 303 nb closed nodes = 254
Elsa : 300 nb closed nodes = 251
Tibi : 300 nb closed nodes = 251
Robin : 300 nb closed nodes = 249
